vdc,ward,parcel_id,Landuse,Area
कर्कच कर्मैया,3,104, कृषि क्षेत्र,0-0-17
कर्कच कर्मैया,3,105, कृषि क्षेत्र,0-12-3
कर्कच कर्मैया,3,105,आवासीय क्षेत्र,0-3-19
कर्कच कर्मैया,3,106, कृषि क्षेत्र,0-1-9
कर्कच कर्मैया,3,106,नदी खोला ताल सीमसार क्षेत्र,0-0-1
कर्कच कर्मैया,3,107, कृषि क्षेत्र,0-1-16
कर्कच कर्मैया,3,108, कृषि क्षेत्र,0-1-10
कर्कच कर्मैया,3,109, कृषि क्षेत्र,0-5-1
कर्कच कर्मैया,3,109,नदी खोला ताल सीमसार क्षेत्र,0-0-7
कर्कच कर्मैया,3,110, कृषि क्षेत्र,0-13-5
कर्कच कर्मैया,3,110,आवासीय क्षेत्र,0-6-6
कर्कच कर्मैया,3,111, कृषि क्षेत्र,0-5-16
कर्कच कर्मैया,3,111,आवासीय क्षेत्र,0-2-11
कर्कच कर्मैया,3,114, कृषि क्षेत्र,0-0-12
कर्कच कर्मैया,3,114,आवासीय क्षेत्र,0-0-19
कर्कच कर्मैया,3,114,नदी खोला ताल सीमसार क्षेत्र,0-0-10
कर्कच कर्मैया,3,115,आवासीय क्षेत्र,0-0-15
कर्कच कर्मैया,3,115,नदी खोला ताल सीमसार क्षेत्र,0-0-3
कर्कच कर्मैया,3,116, कृषि क्षेत्र,0-1-5
कर्कच कर्मैया,3,116,आवासीय क्षेत्र,0-3-1
कर्कच कर्मैया,3,116,नदी खोला ताल सीमसार क्षेत्र,0-0-1
कर्कच कर्मैया,3,117, कृषि क्षेत्र,0-0-1
कर्कच कर्मैया,3,117,आवासीय क्षेत्र,0-1-11
कर्कच कर्मैया,3,118,आवासीय क्षेत्र,0-0-18
कर्कच कर्मैया,3,118,नदी खोला ताल सीमसार क्षेत्र,0-0-3
कर्कच कर्मैया,3,120, कृषि क्षेत्र,0-3-1
कर्कच कर्मैया,3,120,आवासीय क्षेत्र,0-3-18
कर्कच कर्मैया,3,122,आवासीय क्षेत्र,0-0-20
कर्कच कर्मैया,3,122,नदी खोला ताल सीमसार क्षेत्र,0-0-10
कर्कच कर्मैया,3,126, कृषि क्षेत्र,0-5-3
कर्कच कर्मैया,3,126,आवासीय क्षेत्र,0-0-9
कर्कच कर्मैया,3,126,नदी खोला ताल सीमसार क्षेत्र,0-0-17
कर्कच कर्मैया,3,127, कृषि क्षेत्र,0-1-19
कर्कच कर्मैया,3,127,आवासीय क्षेत्र,0-4-12
कर्कच कर्मैया,3,128, कृषि क्षेत्र,0-0-4
कर्कच कर्मैया,3,128,आवासीय क्षेत्र,0-2-7
कर्कच कर्मैया,3,128,नदी खोला ताल सीमसार क्षेत्र,0-0-2
कर्कच कर्मैया,3,129, कृषि क्षेत्र,0-7-4
कर्कच कर्मैया,3,129,आवासीय क्षेत्र,0-1-16
कर्कच कर्मैया,3,130, कृषि क्षेत्र,0-9-16
कर्कच कर्मैया,3,130,आवासीय क्षेत्र,0-5-12
कर्कच कर्मैया,3,130,नदी खोला ताल सीमसार क्षेत्र,0-0-16
कर्कच कर्मैया,3,131, कृषि क्षेत्र,0-1-18
कर्कच कर्मैया,3,131,आवासीय क्षेत्र,0-1-20
कर्कच कर्मैया,3,132, कृषि क्षेत्र,0-5-5
कर्कच कर्मैया,3,132,नदी खोला ताल सीमसार क्षेत्र,0-0-5
कर्कच कर्मैया,3,133, कृषि क्षेत्र,0-6-11
कर्कच कर्मैया,3,133,नदी खोला ताल सीमसार क्षेत्र,0-0-17
कर्कच कर्मैया,3,136, कृषि क्षेत्र,2/10/2007
कर्कच कर्मैया,3,136,नदी खोला ताल सीमसार क्षेत्र,0-0-8
कर्कच कर्मैया,3,139, कृषि क्षेत्र,0-7-18
कर्कच कर्मैया,3,140, कृषि क्षेत्र,0-3-17
कर्कच कर्मैया,3,141, कृषि क्षेत्र,0-5-17
कर्कच कर्मैया,3,142, कृषि क्षेत्र,0-6-10
कर्कच कर्मैया,3,142,नदी खोला ताल सीमसार क्षेत्र,0-0-3
कर्कच कर्मैया,3,155,आवासीय क्षेत्र,0-0-14
कर्कच कर्मैया,3,156,आवासीय क्षेत्र,0-0-15
कर्कच कर्मैया,3,157,आवासीय क्षेत्र,0-1-17
कर्कच कर्मैया,3,158,आवासीय क्षेत्र,0-1-16
कर्कच कर्मैया,3,160, कृषि क्षेत्र,0-13-16
कर्कच कर्मैया,3,160,आवासीय क्षेत्र,0-1-5
कर्कच कर्मैया,3,161, कृषि क्षेत्र,0-18-20
कर्कच कर्मैया,3,161,आवासीय क्षेत्र,0-1-16
कर्कच कर्मैया,3,162, कृषि क्षेत्र,0-7-10
कर्कच कर्मैया,3,162,नदी खोला ताल सीमसार क्षेत्र,0-1-2
कर्कच कर्मैया,3,163, कृषि क्षेत्र,0-8-7
कर्कच कर्मैया,3,164, कृषि क्षेत्र,0-9-1
कर्कच कर्मैया,3,164,नदी खोला ताल सीमसार क्षेत्र,0-0-0
कर्कच कर्मैया,3,165,आवासीय क्षेत्र,0-0-19
कर्कच कर्मैया,3,166,आवासीय क्षेत्र,0-0-13
कर्कच कर्मैया,3,167,आवासीय क्षेत्र,0-0-17
कर्कच कर्मैया,3,168,आवासीय क्षेत्र,0-0-10
कर्कच कर्मैया,3,169,आवासीय क्षेत्र,0-2-20
कर्कच कर्मैया,3,170, कृषि क्षेत्र,0-3-17
कर्कच कर्मैया,3,171, कृषि क्षेत्र,0-3-17
कर्कच कर्मैया,3,177, कृषि क्षेत्र,0-1-3
कर्कच कर्मैया,3,177,आवासीय क्षेत्र,0-0-1
कर्कच कर्मैया,3,179, कृषि क्षेत्र,0-3-17
कर्कच कर्मैया,3,180, कृषि क्षेत्र,0-12-14
कर्कच कर्मैया,3,180,नदी खोला ताल सीमसार क्षेत्र,0-0-5
कर्कच कर्मैया,3,181, कृषि क्षेत्र,0-7-4
कर्कच कर्मैया,3,182, कृषि क्षेत्र,0-0-6
कर्कच कर्मैया,3,183, कृषि क्षेत्र,0-0-10
कर्कच कर्मैया,3,184, कृषि क्षेत्र,0-1-4
कर्कच कर्मैया,3,185, कृषि क्षेत्र,0-1-11
कर्कच कर्मैया,3,185,आवासीय क्षेत्र,0-2-10
कर्कच कर्मैया,3,186, कृषि क्षेत्र,0-3-15
कर्कच कर्मैया,3,187, कृषि क्षेत्र,0-1-12
कर्कच कर्मैया,3,187,आवासीय क्षेत्र,0-3-6
कर्कच कर्मैया,3,187,नदी खोला ताल सीमसार क्षेत्र,0-0-7
कर्कच कर्मैया,3,188, कृषि क्षेत्र,0-5-4
कर्कच कर्मैया,3,188,नदी खोला ताल सीमसार क्षेत्र,0-0-8
कर्कच कर्मैया,3,189, कृषि क्षेत्र,0-1-11
कर्कच कर्मैया,3,189,आवासीय क्षेत्र,0-2-3
कर्कच कर्मैया,3,190, कृषि क्षेत्र,0-2-3
कर्कच कर्मैया,3,190,नदी खोला ताल सीमसार क्षेत्र,0-0-6
कर्कच कर्मैया,3,191, कृषि क्षेत्र,0-12-7
कर्कच कर्मैया,3,191,आवासीय क्षेत्र,0-2-17
कर्कच कर्मैया,3,191,नदी खोला ताल सीमसार क्षेत्र,0-0-16
कर्कच कर्मैया,3,193, कृषि क्षेत्र,1/12/2006
कर्कच कर्मैया,3,194, कृषि क्षेत्र,0-10-9
कर्कच कर्मैया,3,195, कृषि क्षेत्र,0-10-8
कर्कच कर्मैया,3,196, कृषि क्षेत्र,0-11-3
कर्कच कर्मैया,3,197,आवासीय क्षेत्र,0-3-15
कर्कच कर्मैया,3,198, कृषि क्षेत्र,0-0-1
कर्कच कर्मैया,3,198,आवासीय क्षेत्र,0-3-5
कर्कच कर्मैया,3,199, कृषि क्षेत्र,0-3-8
कर्कच कर्मैया,3,199,आवासीय क्षेत्र,0-3-10
कर्कच कर्मैया,3,200, कृषि क्षेत्र,0-3-18
कर्कच कर्मैया,3,200,आवासीय क्षेत्र,0-3-0
कर्कच कर्मैया,3,202, कृषि क्षेत्र,0-3-6
कर्कच कर्मैया,3,202,आवासीय क्षेत्र,0-3-14
कर्कच कर्मैया,3,203, कृषि क्षेत्र,0-8-2
कर्कच कर्मैया,3,203,आवासीय क्षेत्र,0-4-18
कर्कच कर्मैया,3,204, कृषि क्षेत्र,0-5-1
कर्कच कर्मैया,3,205, कृषि क्षेत्र,0-13-2
कर्कच कर्मैया,3,205,आवासीय क्षेत्र,0-1-3
कर्कच कर्मैया,3,206, कृषि क्षेत्र,0-1-19
कर्कच कर्मैया,3,207, कृषि क्षेत्र,0-7-16
कर्कच कर्मैया,3,212, कृषि क्षेत्र,0-5-17
कर्कच कर्मैया,3,213, कृषि क्षेत्र,0-5-15
कर्कच कर्मैया,3,214, कृषि क्षेत्र,0-5-15
कर्कच कर्मैया,3,215, कृषि क्षेत्र,0-6-3
कर्कच कर्मैया,3,216, कृषि क्षेत्र,0-16-1
कर्कच कर्मैया,3,216,व्यावसायिक क्षेत्र,0-0-7
कर्कच कर्मैया,3,216,नदी खोला ताल सीमसार क्षेत्र,0-0-6
कर्कच कर्मैया,3,217, कृषि क्षेत्र,0-13-15
कर्कच कर्मैया,3,217,नदी खोला ताल सीमसार क्षेत्र,0-1-4
कर्कच कर्मैया,3,219, कृषि क्षेत्र,0-0-1
कर्कच कर्मैया,3,219,आवासीय क्षेत्र,0-2-3
कर्कच कर्मैया,3,220, कृषि क्षेत्र,0-0-1
कर्कच कर्मैया,3,220,आवासीय क्षेत्र,0-2-5
कर्कच कर्मैया,3,221, कृषि क्षेत्र,0-0-2
कर्कच कर्मैया,3,221,आवासीय क्षेत्र,0-2-7
कर्कच कर्मैया,3,222, कृषि क्षेत्र,0-3-3
कर्कच कर्मैया,3,224, कृषि क्षेत्र,0-16-5
कर्कच कर्मैया,3,225, कृषि क्षेत्र,0-4-1
कर्कच कर्मैया,3,226, कृषि क्षेत्र,0-4-1
कर्कच कर्मैया,3,227, कृषि क्षेत्र,0-4-6
कर्कच कर्मैया,3,228, कृषि क्षेत्र,0-3-20
कर्कच कर्मैया,3,228,नदी खोला ताल सीमसार क्षेत्र,0-0-8
कर्कच कर्मैया,3,229, कृषि क्षेत्र,0-9-10
कर्कच कर्मैया,3,237, कृषि क्षेत्र,0-3-10
कर्कच कर्मैया,3,237,आवासीय क्षेत्र,0-0-19
कर्कच कर्मैया,3,238, कृषि क्षेत्र,0-4-9
कर्कच कर्मैया,3,238,आवासीय क्षेत्र,0-4-9
कर्कच कर्मैया,3,238,नदी खोला ताल सीमसार क्षेत्र,0-0-10
कर्कच कर्मैया,3,243, कृषि क्षेत्र,0-0-14
कर्कच कर्मैया,3,243,आवासीय क्षेत्र,0-4-2
कर्कच कर्मैया,3,244, कृषि क्षेत्र,0-0-13
कर्कच कर्मैया,3,244,आवासीय क्षेत्र,0-2-12
कर्कच कर्मैया,3,244,नदी खोला ताल सीमसार क्षेत्र,0-2-3
कर्कच कर्मैया,3,276, कृषि क्षेत्र,0-15-14
कर्कच कर्मैया,3,285, कृषि क्षेत्र,0-1-17
कर्कच कर्मैया,3,285,आवासीय क्षेत्र,0-1-13
कर्कच कर्मैया,3,286, कृषि क्षेत्र,0-1-17
कर्कच कर्मैया,3,286,आवासीय क्षेत्र,0-1-17
कर्कच कर्मैया,3,287, कृषि क्षेत्र,0-10-1
कर्कच कर्मैया,3,288, कृषि क्षेत्र,0-10-3
कर्कच कर्मैया,3,289, कृषि क्षेत्र,0-0-3
कर्कच कर्मैया,3,289,आवासीय क्षेत्र,0-0-8
कर्कच कर्मैया,3,290, कृषि क्षेत्र,0-2-6
कर्कच कर्मैया,3,290,आवासीय क्षेत्र,0-3-5
कर्कच कर्मैया,3,291, कृषि क्षेत्र,0-2-7
कर्कच कर्मैया,3,291,नदी खोला ताल सीमसार क्षेत्र,0-0-3
कर्कच कर्मैया,3,292, कृषि क्षेत्र,1/1/2003
कर्कच कर्मैया,3,292,नदी खोला ताल सीमसार क्षेत्र,0-0-11
कर्कच कर्मैया,3,293, कृषि क्षेत्र,0-8-0
कर्कच कर्मैया,3,294, कृषि क्षेत्र,0-8-16
कर्कच कर्मैया,3,524, कृषि क्षेत्र,0-1-3
कर्कच कर्मैया,3,524,आवासीय क्षेत्र,0-1-1
कर्कच कर्मैया,3,525, कृषि क्षेत्र,0-12-12
कर्कच कर्मैया,3,525,आवासीय क्षेत्र,0-2-10
कर्कच कर्मैया,3,525,नदी खोला ताल सीमसार क्षेत्र,0-0-17
कर्कच कर्मैया,3 गाउँ,2, कृषि क्षेत्र,0-0-3
कर्कच कर्मैया,3 गाउँ,2,आवासीय क्षेत्र,0-0-4
कर्कच कर्मैया,3 गाउँ,3, कृषि क्षेत्र,0-0-8
कर्कच कर्मैया,3 गाउँ,3,आवासीय क्षेत्र,0-0-3
कर्कच कर्मैया,3 गाउँ,4, कृषि क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,4,आवासीय क्षेत्र,0-0-1
कर्कच कर्मैया,3 गाउँ,5, कृषि क्षेत्र,0-0-17
कर्कच कर्मैया,3 गाउँ,5,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,6, कृषि क्षेत्र,0-0-17
कर्कच कर्मैया,3 गाउँ,6,आवासीय क्षेत्र,0-0-11
कर्कच कर्मैया,3 गाउँ,7, कृषि क्षेत्र,0-0-1
कर्कच कर्मैया,3 गाउँ,7,आवासीय क्षेत्र,0-0-13
कर्कच कर्मैया,3 गाउँ,8, कृषि क्षेत्र,0-0-9
कर्कच कर्मैया,3 गाउँ,8,आवासीय क्षेत्र,0-0-1
कर्कच कर्मैया,3 गाउँ,9, कृषि क्षेत्र,0-0-1
कर्कच कर्मैया,3 गाउँ,9,आवासीय क्षेत्र,0-0-11
कर्कच कर्मैया,3 गाउँ,11, कृषि क्षेत्र,0-0-1
कर्कच कर्मैया,3 गाउँ,11,आवासीय क्षेत्र,0-0-4
कर्कच कर्मैया,3 गाउँ,12, कृषि क्षेत्र,0-0-4
कर्कच कर्मैया,3 गाउँ,12,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,13, कृषि क्षेत्र,0-0-3
कर्कच कर्मैया,3 गाउँ,14, कृषि क्षेत्र,0-0-16
कर्कच कर्मैया,3 गाउँ,15, कृषि क्षेत्र,0-0-1
कर्कच कर्मैया,3 गाउँ,15,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,16, कृषि क्षेत्र,0-0-6
कर्कच कर्मैया,3 गाउँ,16,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,17, कृषि क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,17,आवासीय क्षेत्र,0-0-1
कर्कच कर्मैया,3 गाउँ,19, कृषि क्षेत्र,0-0-17
कर्कच कर्मैया,3 गाउँ,19,आवासीय क्षेत्र,0-0-20
कर्कच कर्मैया,3 गाउँ,20, कृषि क्षेत्र,0-0-6
कर्कच कर्मैया,3 गाउँ,20,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,22,आवासीय क्षेत्र,0-0-10
कर्कच कर्मैया,3 गाउँ,23,आवासीय क्षेत्र,0-0-11
कर्कच कर्मैया,3 गाउँ,24,आवासीय क्षेत्र,0-1-1
कर्कच कर्मैया,3 गाउँ,25,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,26,आवासीय क्षेत्र,0-3-3
कर्कच कर्मैया,3 गाउँ,27,आवासीय क्षेत्र,0-0-14
कर्कच कर्मैया,3 गाउँ,28,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,29,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,30, कृषि क्षेत्र,0-0-1
कर्कच कर्मैया,3 गाउँ,30,आवासीय क्षेत्र,0-0-14
कर्कच कर्मैया,3 गाउँ,31,आवासीय क्षेत्र,0-0-8
कर्कच कर्मैया,3 गाउँ,32,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,34,आवासीय क्षेत्र,0-0-16
कर्कच कर्मैया,3 गाउँ,35,आवासीय क्षेत्र,0-0-3
कर्कच कर्मैया,3 गाउँ,36,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,37,आवासीय क्षेत्र,0-1-6
कर्कच कर्मैया,3 गाउँ,39,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,41,आवासीय क्षेत्र,0-0-16
कर्कच कर्मैया,3 गाउँ,42,आवासीय क्षेत्र,0-0-4
कर्कच कर्मैया,3 गाउँ,43,आवासीय क्षेत्र,0-0-13
कर्कच कर्मैया,3 गाउँ,44,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,45,आवासीय क्षेत्र,0-1-4
कर्कच कर्मैया,3 गाउँ,46,आवासीय क्षेत्र,0-0-19
कर्कच कर्मैया,3 गाउँ,47,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,49,आवासीय क्षेत्र,0-0-3
कर्कच कर्मैया,3 गाउँ,51,आवासीय क्षेत्र,0-0-4
कर्कच कर्मैया,3 गाउँ,52,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,53,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,54,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,55,आवासीय क्षेत्र,0-0-13
कर्कच कर्मैया,3 गाउँ,57,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,58,आवासीय क्षेत्र,0-0-12
कर्कच कर्मैया,3 गाउँ,59,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,60,आवासीय क्षेत्र,0-0-4
कर्कच कर्मैया,3 गाउँ,61,आवासीय क्षेत्र,0-0-4
कर्कच कर्मैया,3 गाउँ,62, कृषि क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,63, कृषि क्षेत्र,0-0-8
कर्कच कर्मैया,3 गाउँ,68,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,69,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,71,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,72,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,73,आवासीय क्षेत्र,0-0-11
कर्कच कर्मैया,3 गाउँ,77,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,3 गाउँ,84,आवासीय क्षेत्र,0-0-9
कर्कच कर्मैया,3 गाउँ,85,आवासीय क्षेत्र,0-0-9
कर्कच कर्मैया,3 गाउँ,90,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,95, कृषि क्षेत्र,0-0-0
कर्कच कर्मैया,3 गाउँ,95,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,3 गाउँ,96, कृषि क्षेत्र,0-0-3
कर्कच कर्मैया,3 गाउँ,96,आवासीय क्षेत्र,0-0-10
कर्कच कर्मैया,4 क,1, कृषि क्षेत्र,0-8-4
कर्कच कर्मैया,4 क,1,आवासीय क्षेत्र,0-0-8
कर्कच कर्मैया,4 क,2,आवासीय क्षेत्र,0-0-3
कर्कच कर्मैया,4 क,3, कृषि क्षेत्र,0-8-7
कर्कच कर्मैया,4 क,3,आवासीय क्षेत्र,0-0-8
कर्कच कर्मैया,4 क,4, कृषि क्षेत्र,0-7-15
कर्कच कर्मैया,4 क,5,आवासीय क्षेत्र,0-0-3
कर्कच कर्मैया,4 क,6, कृषि क्षेत्र,0-9-15
कर्कच कर्मैया,4 क,6,आवासीय क्षेत्र,0-0-4
कर्कच कर्मैया,4 क,7, कृषि क्षेत्र,0-5-20
कर्कच कर्मैया,4 क,7,आवासीय क्षेत्र,0-0-8
कर्कच कर्मैया,4 क,9,आवासीय क्षेत्र,0-0-3
कर्कच कर्मैया,4 क,10, कृषि क्षेत्र,0-2-8
कर्कच कर्मैया,4 क,10,आवासीय क्षेत्र,0-1-18
कर्कच कर्मैया,4 क,11, कृषि क्षेत्र,0-11-14
कर्कच कर्मैया,4 क,11,आवासीय क्षेत्र,0-9-5
कर्कच कर्मैया,4 क,12,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,4 क,13,आवासीय क्षेत्र,0-0-3
कर्कच कर्मैया,4 क,14,आवासीय क्षेत्र,0-0-0
कर्कच कर्मैया,4 क,15,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,4 क,16, कृषि क्षेत्र,0-15-11
कर्कच कर्मैया,4 क,16,आवासीय क्षेत्र,0-0-10
कर्कच कर्मैया,4 क,16,नदी खोला ताल सीमसार क्षेत्र,0-0-0
कर्कच कर्मैया,4 क,17,आवासीय क्षेत्र,0-0-9
कर्कच कर्मैया,4 क,18, कृषि क्षेत्र,1-0-11
कर्कच कर्मैया,4 क,18,आवासीय क्षेत्र,0-0-4
कर्कच कर्मैया,4 क,18,नदी खोला ताल सीमसार क्षेत्र,0-0-8
कर्कच कर्मैया,4 क,19, कृषि क्षेत्र,0-7-17
कर्कच कर्मैया,4 क,19,आवासीय क्षेत्र,0-0-1
कर्कच कर्मैया,4 क,19,नदी खोला ताल सीमसार क्षेत्र,0-0-1
कर्कच कर्मैया,4 क,20, कृषि क्षेत्र,0-5-9
कर्कच कर्मैया,4 क,20,नदी खोला ताल सीमसार क्षेत्र,0-0-13
कर्कच कर्मैया,4 क,21, कृषि क्षेत्र,0-16-9
कर्कच कर्मैया,4 क,21,नदी खोला ताल सीमसार क्षेत्र,0-0-2
कर्कच कर्मैया,4 क,22, कृषि क्षेत्र,0-15-4
कर्कच कर्मैया,4 क,22,आवासीय क्षेत्र,0-0-1
कर्कच कर्मैया,4 क,24, कृषि क्षेत्र,0-0-5
कर्कच कर्मैया,4 क,24,आवासीय क्षेत्र,0-0-1
कर्कच कर्मैया,4 क,25, कृषि क्षेत्र,0-0-15
कर्कच कर्मैया,4 क,25,आवासीय क्षेत्र,0-3-3
कर्कच कर्मैया,4 क,26, कृषि क्षेत्र,0-0-2
कर्कच कर्मैया,4 क,27, कृषि क्षेत्र,0-5-3
कर्कच कर्मैया,4 क,28, कृषि क्षेत्र,0-13-20
कर्कच कर्मैया,4 क,28,आवासीय क्षेत्र,0-0-4
कर्कच कर्मैया,4 क,29, कृषि क्षेत्र,0-0-2
कर्कच कर्मैया,4 क,30, कृषि क्षेत्र,0-0-7
कर्कच कर्मैया,4 क,30,आवासीय क्षेत्र,0-0-4
कर्कच कर्मैया,4 क,31, कृषि क्षेत्र,1-0-11
कर्कच कर्मैया,4 क,31,आवासीय क्षेत्र,0-12-19
कर्कच कर्मैया,4 क,32, कृषि क्षेत्र,0-0-2
कर्कच कर्मैया,4 क,32,आवासीय क्षेत्र,0-0-13
कर्कच कर्मैया,4 क,33, कृषि क्षेत्र,2/15/2005
कर्कच कर्मैया,4 क,33,आवासीय क्षेत्र,0-8-19
कर्कच कर्मैया,4 क,33,नदी खोला ताल सीमसार क्षेत्र,0-0-7
कर्कच कर्मैया,4 क,34, कृषि क्षेत्र,0-13-12
कर्कच कर्मैया,4 क,34,आवासीय क्षेत्र,0-0-8
कर्कच कर्मैया,4 क,35,आवासीय क्षेत्र,0-1-9
कर्कच कर्मैया,4 क,36, कृषि क्षेत्र,0-14-3
कर्कच कर्मैया,4 क,36,आवासीय क्षेत्र,0-12-15
कर्कच कर्मैया,4 क,37, कृषि क्षेत्र,0-12-3
कर्कच कर्मैया,4 क,37,आवासीय क्षेत्र,0-0-3
कर्कच कर्मैया,4 क,38, कृषि क्षेत्र,0-9-4
कर्कच कर्मैया,4 क,38,आवासीय क्षेत्र,0-0-12
कर्कच कर्मैया,4 क,39, कृषि क्षेत्र,0-8-15
कर्कच कर्मैया,4 क,39,आवासीय क्षेत्र,0-0-14
कर्कच कर्मैया,4 क,40, कृषि क्षेत्र,0-12-7
कर्कच कर्मैया,4 क,40,आवासीय क्षेत्र,0-0-12
कर्कच कर्मैया,4 क,42, कृषि क्षेत्र,0-0-12
कर्कच कर्मैया,4 क,42,आवासीय क्षेत्र,0-0-18
कर्कच कर्मैया,4 क,43, कृषि क्षेत्र,0-7-9
कर्कच कर्मैया,4 क,44, कृषि क्षेत्र,1/15/2009
कर्कच कर्मैया,4 क,44,आवासीय क्षेत्र,0-5-15
कर्कच कर्मैया,4 क,44,व्यावसायिक क्षेत्र,0-0-2
कर्कच कर्मैया,4 क,45, कृषि क्षेत्र,0-3-4
कर्कच कर्मैया,4 क,45,आवासीय क्षेत्र,0-0-2
कर्कच कर्मैया,4 क,45,व्यावसायिक क्षेत्र,0-0-10
कर्कच कर्मैया,4 क,46, कृषि क्षेत्र,0-17-0
कर्कच कर्मैया,4 क,46,आवासीय क्षेत्र,0-0-13
कर्कच कर्मैया,4 क,46,व्यावसायिक क्षेत्र,0-0-16
कर्कच कर्मैया,4 क,47, कृषि क्षेत्र,0-7-3
कर्कच कर्मैया,4 क,47,आवासीय क्षेत्र,0-0-7
कर्कच कर्मैया,4 क,48, कृषि क्षेत्र,0-17-18
कर्कच कर्मैया,4 क,48,आवासीय क्षेत्र,0-9-13
कर्कच कर्मैया,4 क,48,नदी खोला ताल सीमसार क्षेत्र,0-0-1
कर्कच कर्मैया,4 क,49, कृषि क्षेत्र,0-11-20
कर्कच कर्मैया,4 क,49,आवासीय क्षेत्र,0-12-7
कर्कच कर्मैया,4 क,50,आवासीय क्षेत्र,0-8-10
कर्कच कर्मैया,4 क,50,नदी खोला ताल सीमसार क्षेत्र,0-2-2
कर्कच कर्मैया,4 क,51, कृषि क्षेत्र,0-1-13
कर्कच कर्मैया,4 क,51,आवासीय क्षेत्र,0-2-17
कर्कच कर्मैया,4 क,52,आवासीय क्षेत्र,0-1-12
कर्कच कर्मैया,4 क,53, कृषि क्षेत्र,0-1-19
कर्कच कर्मैया,4 क,53,आवासीय क्षेत्र,0-0-19
कर्कच कर्मैया,4 क,53,नदी खोला ताल सीमसार क्षेत्र,0-0-2
कर्कच कर्मैया,4 क,54, कृषि क्षेत्र,0-4-15
कर्कच कर्मैया,4 क,54,आवासीय क्षेत्र,0-1-3
कर्कच कर्मैया,4 क,54,नदी खोला ताल सीमसार क्षेत्र,0-0-1
कर्कच कर्मैया,4 क,55,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,4 क,55,व्यावसायिक क्षेत्र,0-0-5
कर्कच कर्मैया,4 क,56, कृषि क्षेत्र,0-6-17
कर्कच कर्मैया,4 क,56,व्यावसायिक क्षेत्र,0-0-4
कर्कच कर्मैया,4 क,56,नदी खोला ताल सीमसार क्षेत्र,0-0-1
कर्कच कर्मैया,4 क,57,व्यावसायिक क्षेत्र,0-0-4
कर्कच कर्मैया,4 क,58, कृषि क्षेत्र,0-13-13
कर्कच कर्मैया,4 क,58,व्यावसायिक क्षेत्र,0-0-2
कर्कच कर्मैया,4 क,59, कृषि क्षेत्र,0-7-1
कर्कच कर्मैया,4 क,59,आवासीय क्षेत्र,0-0-19
कर्कच कर्मैया,4 क,60, कृषि क्षेत्र,0-5-6
कर्कच कर्मैया,4 क,60,आवासीय क्षेत्र,0-8-13
कर्कच कर्मैया,4 क,61, कृषि क्षेत्र,0-0-13
कर्कच कर्मैया,4 क,61,आवासीय क्षेत्र,0-1-3
कर्कच कर्मैया,4 क,62,आवासीय क्षेत्र,0-0-9
कर्कच कर्मैया,4 क,63, कृषि क्षेत्र,0-8-17
कर्कच कर्मैया,4 क,63,आवासीय क्षेत्र,0-0-5
कर्कच कर्मैया,4 क,64, कृषि क्षेत्र,0-6-2
कर्कच कर्मैया,4 क,64,आवासीय क्षेत्र,0-0-3
