vdc,ward,parcel_id,Landuse,Area
अमाव,6 गाउँ,40,आवासीय क्षेत्र,0-0-4
अमाव,6 गाउँ,41,आवासीय क्षेत्र,0-0-13
अमाव,6 गाउँ,42,आवासीय क्षेत्र,0-1-11
अमाव,6 गाउँ,43,आवासीय क्षेत्र,0-0-11
अमाव,6 गाउँ,44,आवासीय क्षेत्र,0-0-13
अमाव,6 गाउँ,45,आवासीय क्षेत्र,0-0-10
अमाव,6 गाउँ,46,आवासीय क्षेत्र,0-0-5
अमाव,6 गाउँ,47,आवासीय क्षेत्र,0-0-3
अमाव,6 गाउँ,48,आवासीय क्षेत्र,0-0-2
अमाव,6 गाउँ,50,आवासीय क्षेत्र,0-0-8
अमाव,6 गाउँ,51,आवासीय क्षेत्र,0-0-14
अमाव,6 गाउँ,52,आवासीय क्षेत्र,0-1-7
अमाव,6 गाउँ,53,आवासीय क्षेत्र,0-1-4
अमाव,6 गाउँ,54,आवासीय क्षेत्र,0-0-17
अमाव,6 गाउँ,55,आवासीय क्षेत्र,0-0-13
अमाव,6 गाउँ,56,आवासीय क्षेत्र,0-0-13
अमाव,6 गाउँ,58, कृषि क्षेत्र,0-1-10
अमाव,6 गाउँ,58,आवासीय क्षेत्र,0-3-1
अमाव,6 गाउँ,59,आवासीय क्षेत्र,0-0-8
अमाव,6 गाउँ,60,आवासीय क्षेत्र,0-0-8
अमाव,6 गाउँ,62,आवासीय क्षेत्र,0-0-3
अमाव,6 गाउँ,63,आवासीय क्षेत्र,0-0-4
अमाव,6 गाउँ,64,आवासीय क्षेत्र,0-0-3
अमाव,6 गाउँ,65, कृषि क्षेत्र,0-0-18
अमाव,6 गाउँ,65,आवासीय क्षेत्र,0-1-12
अमाव,6 गाउँ,67,आवासीय क्षेत्र,0-0-13
अमाव,6 गाउँ,68, कृषि क्षेत्र,0-0-4
अमाव,6 गाउँ,68,आवासीय क्षेत्र,0-0-9
अमाव,6 गाउँ,69,आवासीय क्षेत्र,0-0-2
अमाव,6 गाउँ,70,आवासीय क्षेत्र,0-1-4
अमाव,6 गाउँ,71,आवासीय क्षेत्र,0-2-6
अमाव,6 गाउँ,72,आवासीय क्षेत्र,0-0-19
अमाव,6 गाउँ,73,आवासीय क्षेत्र,0-0-8
अमाव,6 गाउँ,74,आवासीय क्षेत्र,0-0-10
अमाव,6 गाउँ,75,आवासीय क्षेत्र,0-0-5
अमाव,6 गाउँ,76,आवासीय क्षेत्र,0-0-13
अमाव,6 गाउँ,77,आवासीय क्षेत्र,0-7-3
अमाव,6 गाउँ,78,आवासीय क्षेत्र,0-0-7
अमाव,6 गाउँ,79,आवासीय क्षेत्र,0-0-9
अमाव,6 गाउँ,81, कृषि क्षेत्र,0-1-10
अमाव,6 गाउँ,81,आवासीय क्षेत्र,0-2-15
अमाव,6 गाउँ,82,आवासीय क्षेत्र,0-0-1
अमाव,6 गाउँ,83,आवासीय क्षेत्र,0-0-3
अमाव,6 गाउँ,84,आवासीय क्षेत्र,0-0-7
अमाव,6 गाउँ,85,आवासीय क्षेत्र,0-0-8
अमाव,6 गाउँ,86,आवासीय क्षेत्र,0-0-5
अमाव,6 गाउँ,87,आवासीय क्षेत्र,0-0-6
अमाव,6 गाउँ,90,आवासीय क्षेत्र,0-1-1
अमाव,6 गाउँ,91,आवासीय क्षेत्र,0-0-5
अमाव,6 गाउँ,94,आवासीय क्षेत्र,0-0-12
अमाव,6 गाउँ,95,आवासीय क्षेत्र,0-0-11
अमाव,6 गाउँ,101,आवासीय क्षेत्र,0-0-3
अमाव,6 गाउँ,102,आवासीय क्षेत्र,0-0-3
अमाव,6 गाउँ,103,आवासीय क्षेत्र,0-0-3
अमाव,6 गाउँ,104,आवासीय क्षेत्र,0-0-3
अमाव,7,1, कृषि क्षेत्र,2-7-6
अमाव,7,1,आवासीय क्षेत्र,0-2-6
अमाव,7,2, कृषि क्षेत्र,0-15-2
अमाव,7,3, कृषि क्षेत्र,0-14-14
अमाव,7,4, कृषि क्षेत्र,0-19-19
अमाव,7,5, कृषि क्षेत्र,0-16-2
अमाव,7,6, कृषि क्षेत्र,0-1-1
अमाव,7,7, कृषि क्षेत्र,0-1-1
अमाव,7,8, कृषि क्षेत्र,0-1-12
अमाव,7,9, कृषि क्षेत्र,0-0-17
अमाव,7,11, कृषि क्षेत्र,0-4-13
अमाव,7,12, कृषि क्षेत्र,0-2-4
अमाव,7,12,आवासीय क्षेत्र,0-1-5
अमाव,7,13, कृषि क्षेत्र,0-1-15
अमाव,7,14, कृषि क्षेत्र,0-5-3
अमाव,7,14,आवासीय क्षेत्र,0-3-14
अमाव,7,16, कृषि क्षेत्र,0-7-11
अमाव,7,16,आवासीय क्षेत्र,0-0-8
अमाव,7,17, कृषि क्षेत्र,0-6-12
अमाव,7,17,आवासीय क्षेत्र,0-0-8
अमाव,7,18, कृषि क्षेत्र,0-15-11
अमाव,7,21, कृषि क्षेत्र,0-2-10
अमाव,7,22, कृषि क्षेत्र,0-7-15
अमाव,7,22,आवासीय क्षेत्र,0-3-2
अमाव,7,24, कृषि क्षेत्र,0-3-17
अमाव,7,24,आवासीय क्षेत्र,0-5-13
अमाव,7,26, कृषि क्षेत्र,0-9-3
अमाव,7,27, कृषि क्षेत्र,1-7-2
अमाव,7,28, कृषि क्षेत्र,0-12-6
अमाव,7,29, कृषि क्षेत्र,0-11-19
अमाव,7,30, कृषि क्षेत्र,0-8-2
अमाव,7,31, कृषि क्षेत्र,0-14-4
अमाव,7,32, कृषि क्षेत्र,0-9-7
अमाव,7,32,आवासीय क्षेत्र,0-3-3
अमाव,7,33, कृषि क्षेत्र,1-16-18
अमाव,7,34, कृषि क्षेत्र,1-2-20
अमाव,7,34,आवासीय क्षेत्र,0-4-2
अमाव,7,36,आवासीय क्षेत्र,2-16-9
अमाव,7,36,नदी खोला ताल सीमसार क्षेत्र,0-0-8
अमाव,7,37, कृषि क्षेत्र,0-5-7
अमाव,7,37,आवासीय क्षेत्र,0-3-3
अमाव,7,38, कृषि क्षेत्र,2-3-10
अमाव,7,40,आवासीय क्षेत्र,0-8-4
अमाव,7,40,नदी खोला ताल सीमसार क्षेत्र,0-0-4
अमाव,7,41,आवासीय क्षेत्र,0-4-0
अमाव,7,42,आवासीय क्षेत्र,0-16-13
अमाव,7,42,नदी खोला ताल सीमसार क्षेत्र,0-0-13
अमाव,7,43, कृषि क्षेत्र,0-15-11
अमाव,7,43,आवासीय क्षेत्र,0-6-5
अमाव,7,47, कृषि क्षेत्र,0-3-15
अमाव,7,48, कृषि क्षेत्र,0-2-19
अमाव,7,49, कृषि क्षेत्र,0-10-5
अमाव,7,50, कृषि क्षेत्र,0-3-17
अमाव,7,51, कृषि क्षेत्र,0-18-8
अमाव,7,52, कृषि क्षेत्र,0-6-17
अमाव,7,53, कृषि क्षेत्र,0-13-17
अमाव,7,54, कृषि क्षेत्र,0-12-11
अमाव,7,54,आवासीय क्षेत्र,0-1-20
अमाव,7,56, कृषि क्षेत्र,0-6-1
अमाव,7,56,आवासीय क्षेत्र,0-2-1
अमाव,7,57, कृषि क्षेत्र,0-6-9
अमाव,7,57,आवासीय क्षेत्र,0-1-7
अमाव,7,58, कृषि क्षेत्र,0-11-3
अमाव,7,59, कृषि क्षेत्र,1-5-18
अमाव,7,61, कृषि क्षेत्र,0-6-11
अमाव,7,61,आवासीय क्षेत्र,0-3-8
अमाव,7,62, कृषि क्षेत्र,0-1-15
अमाव,7,62,आवासीय क्षेत्र,0-1-7
अमाव,7,63, कृषि क्षेत्र,0-7-16
अमाव,7,64, कृषि क्षेत्र,0-9-13
अमाव,7,65, कृषि क्षेत्र,1-16-7
अमाव,7,66, कृषि क्षेत्र,0-12-4
अमाव,7,66,आवासीय क्षेत्र,0-2-7
अमाव,7,68, कृषि क्षेत्र,0-14-12
अमाव,7,69, कृषि क्षेत्र,1-19-1
अमाव,7,69,आवासीय क्षेत्र,0-14-2
अमाव,7,70, कृषि क्षेत्र,0-1-1
अमाव,7,70,आवासीय क्षेत्र,0-7-20
अमाव,7,71, कृषि क्षेत्र,0-0-1
अमाव,7,71,आवासीय क्षेत्र,0-1-15
अमाव,7,72,आवासीय क्षेत्र,0-9-18
अमाव,7,73,आवासीय क्षेत्र,0-16-5
अमाव,7,73,नदी खोला ताल सीमसार क्षेत्र,0-0-7
अमाव,7,75,आवासीय क्षेत्र,1-0-18
अमाव,7,78, कृषि क्षेत्र,0-11-11
अमाव,7,78,आवासीय क्षेत्र,0-6-1
अमाव,7,78,नदी खोला ताल सीमसार क्षेत्र,0-0-5
अमाव,7,79, कृषि क्षेत्र,0-19-11
अमाव,7,79,नदी खोला ताल सीमसार क्षेत्र,0-0-14
अमाव,7,81, कृषि क्षेत्र,0-3-7
अमाव,7,81,आवासीय क्षेत्र,1-11-16
अमाव,7,81,नदी खोला ताल सीमसार क्षेत्र,0-0-1
अमाव,7,85, कृषि क्षेत्र,1-19-15
अमाव,7,89, कृषि क्षेत्र,1-0-2
अमाव,7,91, कृषि क्षेत्र,0-4-14
अमाव,7,91,आवासीय क्षेत्र,0-4-5
अमाव,7,93, कृषि क्षेत्र,0-7-7
अमाव,7,93,आवासीय क्षेत्र,0-3-10
अमाव,7,94, कृषि क्षेत्र,6-6-3
अमाव,7,94,आवासीय क्षेत्र,0-16-14
अमाव,7,95, कृषि क्षेत्र,0-7-4
अमाव,7,95,आवासीय क्षेत्र,0-3-16
अमाव,7,97, कृषि क्षेत्र,0-15-16
अमाव,7,97,आवासीय क्षेत्र,0-2-18
अमाव,7,98, कृषि क्षेत्र,0-1-3
अमाव,7,98,आवासीय क्षेत्र,0-3-18
अमाव,7,99, कृषि क्षेत्र,0-3-0
अमाव,7,99,आवासीय क्षेत्र,0-0-2
अमाव,7,100, कृषि क्षेत्र,0-0-20
अमाव,7,101, कृषि क्षेत्र,0-0-16
अमाव,7,101,आवासीय क्षेत्र,0-1-5
अमाव,7,102, कृषि क्षेत्र,0-0-7
अमाव,7,102,आवासीय क्षेत्र,0-3-7
अमाव,7,103, कृषि क्षेत्र,0-5-2
अमाव,7,103,आवासीय क्षेत्र,0-6-4
अमाव,7,105, कृषि क्षेत्र,0-1-13
अमाव,7,105,आवासीय क्षेत्र,0-1-19
अमाव,7,106, कृषि क्षेत्र,0-1-20
अमाव,7,106,आवासीय क्षेत्र,0-0-7
अमाव,7,107, कृषि क्षेत्र,0-0-20
अमाव,7,111, कृषि क्षेत्र,0-3-2
अमाव,7,112, कृषि क्षेत्र,0-2-16
अमाव,7,112,आवासीय क्षेत्र,0-2-0
अमाव,7,113,आवासीय क्षेत्र,0-0-5
अमाव,7,114, कृषि क्षेत्र,0-0-2
अमाव,7,114,आवासीय क्षेत्र,0-0-7
अमाव,7,115, कृषि क्षेत्र,0-0-10
अमाव,7,115,आवासीय क्षेत्र,0-0-5
अमाव,7,116, कृषि क्षेत्र,0-0-17
अमाव,7,118, कृषि क्षेत्र,0-19-4
अमाव,7,119, कृषि क्षेत्र,2-0-14
अमाव,7,120, कृषि क्षेत्र,0-2-14
अमाव,7,120,आवासीय क्षेत्र,0-2-4
अमाव,7,121, कृषि क्षेत्र,0-11-20
अमाव,7,121,आवासीय क्षेत्र,0-6-16
अमाव,7,122, कृषि क्षेत्र,0-12-8
अमाव,7,122,आवासीय क्षेत्र,0-3-2
अमाव,7,123, कृषि क्षेत्र,0-13-14
अमाव,7,123,आवासीय क्षेत्र,0-3-15
अमाव,7,124, कृषि क्षेत्र,2-10-10
अमाव,7,129, कृषि क्षेत्र,0-1-14
अमाव,7,129,आवासीय क्षेत्र,0-0-4
अमाव,7,130, कृषि क्षेत्र,0-0-2
अमाव,7,130,आवासीय क्षेत्र,0-1-13
अमाव,7,132, कृषि क्षेत्र,0-4-2
अमाव,7,133, कृषि क्षेत्र,0-0-18
अमाव,7,134, कृषि क्षेत्र,0-0-19
अमाव,7,135, कृषि क्षेत्र,0-0-9
अमाव,7,136, कृषि क्षेत्र,0-2-12
अमाव,7,137, कृषि क्षेत्र,0-7-2
अमाव,7,138, कृषि क्षेत्र,0-2-15
अमाव,7,142, कृषि क्षेत्र,2-18-19
अमाव,7,143, कृषि क्षेत्र,0-19-19
अमाव,7,144, कृषि क्षेत्र,2-6-14
अमाव,7,145, कृषि क्षेत्र,0-11-1
अमाव,7,146, कृषि क्षेत्र,0-11-9
अमाव,7,147, कृषि क्षेत्र,0-2-19
अमाव,7,148, कृषि क्षेत्र,0-5-5
अमाव,7,150, कृषि क्षेत्र,0-4-6
अमाव,7,151, कृषि क्षेत्र,0-0-12
अमाव,7,152, कृषि क्षेत्र,0-1-7
अमाव,7,153, कृषि क्षेत्र,0-3-16
अमाव,7,154, कृषि क्षेत्र,0-1-8
अमाव,7,155, कृषि क्षेत्र,0-10-5
अमाव,7,156, कृषि क्षेत्र,0-1-12
अमाव,7,156,आवासीय क्षेत्र,0-0-20
अमाव,7,157, कृषि क्षेत्र,0-0-13
अमाव,7,157,आवासीय क्षेत्र,0-0-8
अमाव,7,158,आवासीय क्षेत्र,0-0-10
अमाव,7,159, कृषि क्षेत्र,2-1-11
अमाव,7,160, कृषि क्षेत्र,0-9-13
अमाव,7,161, कृषि क्षेत्र,0-16-7
अमाव,7,162, कृषि क्षेत्र,0-11-3
अमाव,7,162,आवासीय क्षेत्र,0-0-4
अमाव,7,165, कृषि क्षेत्र,0-7-6
अमाव,7,165,आवासीय क्षेत्र,0-2-13
अमाव,7,166, कृषि क्षेत्र,0-0-20
अमाव,7,166,आवासीय क्षेत्र,0-4-11
अमाव,7,166,नदी खोला ताल सीमसार क्षेत्र,0-0-1
अमाव,7,167, कृषि क्षेत्र,0-4-18
अमाव,7,167,आवासीय क्षेत्र,0-0-11
अमाव,7,168, कृषि क्षेत्र,0-4-15
अमाव,7,168,आवासीय क्षेत्र,0-0-18
अमाव,7,169, कृषि क्षेत्र,0-4-12
अमाव,7,170, कृषि क्षेत्र,0-7-12
अमाव,7,170,आवासीय क्षेत्र,0-0-18
अमाव,7,171, कृषि क्षेत्र,1-4-3
अमाव,7,172, कृषि क्षेत्र,0-5-6
अमाव,7,172,आवासीय क्षेत्र,4-17-0
अमाव,7,172,नदी खोला ताल सीमसार क्षेत्र,0-0-1
अमाव,7,177, कृषि क्षेत्र,0-8-20
अमाव,7,177,आवासीय क्षेत्र,0-15-13
अमाव,7,179, कृषि क्षेत्र,0-4-4
अमाव,7,179,आवासीय क्षेत्र,0-5-15
अमाव,7,180, कृषि क्षेत्र,0-9-5
अमाव,7,189, कृषि क्षेत्र,0-8-10
अमाव,7,190, कृषि क्षेत्र,0-3-12
अमाव,7,190,आवासीय क्षेत्र,1-4-10
अमाव,7,193, कृषि क्षेत्र,0-2-3
अमाव,7,194, कृषि क्षेत्र,0-3-5
अमाव,7,194,आवासीय क्षेत्र,0-14-15
अमाव,7,195,आवासीय क्षेत्र,0-3-20
अमाव,7,196,आवासीय क्षेत्र,0-12-13
अमाव,7,197, कृषि क्षेत्र,0-10-4
अमाव,7,198, कृषि क्षेत्र,0-9-1
अमाव,7,199, कृषि क्षेत्र,0-4-17
अमाव,7,200, कृषि क्षेत्र,0-15-2
अमाव,7,200,आवासीय क्षेत्र,0-4-14
अमाव,7,201, कृषि क्षेत्र,0-15-1
अमाव,7,201,आवासीय क्षेत्र,0-5-5
अमाव,7,202, कृषि क्षेत्र,0-9-9
अमाव,7,202,आवासीय क्षेत्र,0-5-14
अमाव,7,207, कृषि क्षेत्र,0-0-19
अमाव,7,207,आवासीय क्षेत्र,0-1-9
अमाव,7,208, कृषि क्षेत्र,0-7-18
अमाव,7,208,आवासीय क्षेत्र,0-1-3
अमाव,7,209, कृषि क्षेत्र,1-18-2
अमाव,7,209,आवासीय क्षेत्र,0-4-4
अमाव,7,210, कृषि क्षेत्र,0-4-10
अमाव,7,213, कृषि क्षेत्र,0-3-12
अमाव,7,214, कृषि क्षेत्र,0-16-5
अमाव,7,214,आवासीय क्षेत्र,0-7-8
अमाव,7,215,आवासीय क्षेत्र,0-0-11
अमाव,7,216,आवासीय क्षेत्र,0-0-12
अमाव,7,217, कृषि क्षेत्र,0-7-12
अमाव,7,217,आवासीय क्षेत्र,0-2-11
अमाव,7,218, कृषि क्षेत्र,0-6-20
अमाव,7,218,आवासीय क्षेत्र,0-2-15
अमाव,7,221, कृषि क्षेत्र,1-15-11
अमाव,7,222, कृषि क्षेत्र,1-16-18
अमाव,7,223, कृषि क्षेत्र,0-2-20
अमाव,7,224, कृषि क्षेत्र,0-6-16
अमाव,7,226, कृषि क्षेत्र,0-4-10
अमाव,7,227, कृषि क्षेत्र,0-4-10
अमाव,7,228, कृषि क्षेत्र,0-1-14
अमाव,7,232, कृषि क्षेत्र,0-1-14
अमाव,7,233, कृषि क्षेत्र,0-1-9
अमाव,7,234, कृषि क्षेत्र,0-1-6
अमाव,7,234,आवासीय क्षेत्र,0-0-3
अमाव,7,236,आवासीय क्षेत्र,0-6-14
अमाव,7,236,नदी खोला ताल सीमसार क्षेत्र,0-0-1
अमाव,7,237, कृषि क्षेत्र,0-8-16
अमाव,7,237,आवासीय क्षेत्र,0-3-3
अमाव,7,239, कृषि क्षेत्र,0-6-16
अमाव,7,240, कृषि क्षेत्र,0-4-7
अमाव,7,241, कृषि क्षेत्र,0-6-13
अमाव,7,243, कृषि क्षेत्र,0-9-13
अमाव,7,245, कृषि क्षेत्र,0-5-12
अमाव,7,247, कृषि क्षेत्र,0-3-2
अमाव,7,247,आवासीय क्षेत्र,0-2-19
अमाव,7,248, कृषि क्षेत्र,0-9-15
अमाव,7,248,आवासीय क्षेत्र,0-3-9
अमाव,7,249, कृषि क्षेत्र,0-7-1
अमाव,7,253,आवासीय क्षेत्र,0-7-2
अमाव,7,255, कृषि क्षेत्र,0-14-19
अमाव,7,256, कृषि क्षेत्र,0-14-16
अमाव,7,258, कृषि क्षेत्र,0-4-4
अमाव,7,259, कृषि क्षेत्र,0-2-16
अमाव,7,260, कृषि क्षेत्र,0-5-10
अमाव,7,261,आवासीय क्षेत्र,0-4-7
अमाव,7,262,आवासीय क्षेत्र,0-4-8
अमाव,7,263, कृषि क्षेत्र,0-8-4
अमाव,7,263,आवासीय क्षेत्र,0-1-11
अमाव,7,264, कृषि क्षेत्र,0-5-3
अमाव,7,265, कृषि क्षेत्र,0-14-2
अमाव,7,265,आवासीय क्षेत्र,0-1-14
अमाव,7,266, कृषि क्षेत्र,0-0-20
अमाव,7,266,आवासीय क्षेत्र,0-15-1
अमाव,7,269,आवासीय क्षेत्र,0-10-17
अमाव,7,271, कृषि क्षेत्र,0-1-14
अमाव,7,272, कृषि क्षेत्र,0-1-14
अमाव,7,276,आवासीय क्षेत्र,0-5-2
अमाव,7,277,आवासीय क्षेत्र,0-7-6
अमाव,7,285, कृषि क्षेत्र,0-1-15
अमाव,7,286, कृषि क्षेत्र,0-1-16
अमाव,7,286,आवासीय क्षेत्र,0-0-2
अमाव,7,287, कृषि क्षेत्र,0-1-7
अमाव,7,287,आवासीय क्षेत्र,0-0-1
अमाव,7,296, कृषि क्षेत्र,0-5-9
अमाव,7,297, कृषि क्षेत्र,0-3-19
अमाव,7,297,आवासीय क्षेत्र,0-1-9
अमाव,7,299, कृषि क्षेत्र,0-5-7
अमाव,7,299,आवासीय क्षेत्र,0-5-20
अमाव,7,299,नदी खोला ताल सीमसार क्षेत्र,0-0-1
अमाव,7,302,आवासीय क्षेत्र,0-13-13
अमाव,7,303,आवासीय क्षेत्र,0-7-2
अमाव,7,304, कृषि क्षेत्र,0-1-19
अमाव,7,304,आवासीय क्षेत्र,0-4-19
अमाव,7,305, कृषि क्षेत्र,0-4-2
अमाव,7,306, कृषि क्षेत्र,0-4-5
अमाव,7,312, कृषि क्षेत्र,0-4-5
अमाव,7,312,आवासीय क्षेत्र,0-1-2
अमाव,7,313, कृषि क्षेत्र,0-4-18
अमाव,7,313,आवासीय क्षेत्र,0-2-1
अमाव,7,314, कृषि क्षेत्र,0-6-19
अमाव,7,315, कृषि क्षेत्र,0-7-8
अमाव,7,316, कृषि क्षेत्र,0-0-3
अमाव,7,316,आवासीय क्षेत्र,0-4-17
अमाव,7,316,नदी खोला ताल सीमसार क्षेत्र,0-0-5
अमाव,7,317,आवासीय क्षेत्र,0-5-3
अमाव,7,317,नदी खोला ताल सीमसार क्षेत्र,0-0-3
अमाव,7,318, कृषि क्षेत्र,0-0-1
अमाव,7,318,आवासीय क्षेत्र,0-5-5
अमाव,7,318,नदी खोला ताल सीमसार क्षेत्र,0-0-4
अमाव,7,319, कृषि क्षेत्र,0-0-2
अमाव,7,319,आवासीय क्षेत्र,0-5-2
अमाव,7,319,नदी खोला ताल सीमसार क्षेत्र,0-0-2
अमाव,7,321,आवासीय क्षेत्र,0-4-3
अमाव,7,322,आवासीय क्षेत्र,0-3-16
अमाव,7,322,नदी खोला ताल सीमसार क्षेत्र,0-0-0
अमाव,7,323,आवासीय क्षेत्र,0-4-19
अमाव,7,323,नदी खोला ताल सीमसार क्षेत्र,0-0-3
अमाव,7,338, कृषि क्षेत्र,0-4-1
अमाव,7,338,आवासीय क्षेत्र,0-2-2
अमाव,7,339, कृषि क्षेत्र,0-2-20
अमाव,7,339,आवासीय क्षेत्र,0-2-14
अमाव,7,340, कृषि क्षेत्र,0-4-2
अमाव,7,340,आवासीय क्षेत्र,0-3-1
अमाव,7,341, कृषि क्षेत्र,0-1-19
अमाव,7,341,आवासीय क्षेत्र,0-4-4
अमाव,7,346, कृषि क्षेत्र,0-0-20
अमाव,7,346,आवासीय क्षेत्र,0-3-19
अमाव,7,347, कृषि क्षेत्र,0-0-20
अमाव,7,347,आवासीय क्षेत्र,0-3-15
अमाव,7,355, कृषि क्षेत्र,0-6-2
अमाव,7,360, कृषि क्षेत्र,0-2-11
अमाव,7,361, कृषि क्षेत्र,0-3-2
अमाव,7,362, कृषि क्षेत्र,0-1-7
अमाव,7,362,आवासीय क्षेत्र,0-0-20
अमाव,7,363, कृषि क्षेत्र,0-2-1
अमाव,7,363,आवासीय क्षेत्र,0-0-11
अमाव,7,369, कृषि क्षेत्र,0-0-11
अमाव,7,370, कृषि क्षेत्र,0-2-6
अमाव,7,376,आवासीय क्षेत्र,0-0-10
अमाव,7,377, कृषि क्षेत्र,0-7-13
अमाव,7,377,आवासीय क्षेत्र,0-10-8
अमाव,7,380,आवासीय क्षेत्र,0-5-0
अमाव,7,381,आवासीय क्षेत्र,0-19-18
अमाव,7,382, कृषि क्षेत्र,0-0-0
अमाव,7,382,आवासीय क्षेत्र,0-0-18
अमाव,7,383,आवासीय क्षेत्र,0-1-4
अमाव,7,384,आवासीय क्षेत्र,0-1-0
अमाव,7,385,आवासीय क्षेत्र,0-4-1
अमाव,7,386, कृषि क्षेत्र,0-16-6
अमाव,7,386,आवासीय क्षेत्र,0-3-7
अमाव,7,387, कृषि क्षेत्र,0-16-8
अमाव,7,387,आवासीय क्षेत्र,0-3-2
अमाव,7,388, कृषि क्षेत्र,0-2-8
अमाव,7,389, कृषि क्षेत्र,0-2-8
अमाव,7,390, कृषि क्षेत्र,0-2-8
अमाव,7,391, कृषि क्षेत्र,0-2-8
अमाव,7,392, कृषि क्षेत्र,0-2-8
अमाव,7,395, कृषि क्षेत्र,0-1-19
अमाव,7,396, कृषि क्षेत्र,0-1-19
अमाव,7,397, कृषि क्षेत्र,0-1-19
अमाव,7,398, कृषि क्षेत्र,0-2-17
अमाव,7,399, कृषि क्षेत्र,0-2-17
अमाव,7,400, कृषि क्षेत्र,0-0-16
अमाव,7,400,आवासीय क्षेत्र,0-0-7
अमाव,7,401, कृषि क्षेत्र,0-0-5
अमाव,7,401,आवासीय क्षेत्र,0-0-3
अमाव,7,402, कृषि क्षेत्र,0-0-4
अमाव,7,402,आवासीय क्षेत्र,0-0-4
अमाव,7,403, कृषि क्षेत्र,0-0-8
अमाव,7,404, कृषि क्षेत्र,0-0-7
अमाव,7,404,आवासीय क्षेत्र,0-0-1
अमाव,7,405, कृषि क्षेत्र,0-0-0
अमाव,7,405,आवासीय क्षेत्र,0-0-3
अमाव,7,406, कृषि क्षेत्र,0-0-3
अमाव,7,407, कृषि क्षेत्र,0-0-3
अमाव,7,408,आवासीय क्षेत्र,0-1-0
अमाव,7,410, कृषि क्षेत्र,0-2-2
अमाव,7,411, कृषि क्षेत्र,0-3-14
अमाव,7,412,आवासीय क्षेत्र,0-2-1
अमाव,7,414, कृषि क्षेत्र,0-0-12
अमाव,7,416,आवासीय क्षेत्र,0-1-20
अमाव,7,417,आवासीय क्षेत्र,1-0-16
अमाव,7,417,नदी खोला ताल सीमसार क्षेत्र,0-1-6
अमाव,7,418, कृषि क्षेत्र,0-0-10
अमाव,7,419, कृषि क्षेत्र,2-11-1
अमाव,7,419,आवासीय क्षेत्र,0-1-13
अमाव,7,422,आवासीय क्षेत्र,0-0-16
अमाव,7,423,आवासीय क्षेत्र,0-4-19
अमाव,7 गाउँ,1,आवासीय क्षेत्र,0-0-9
अमाव,7 गाउँ,2,आवासीय क्षेत्र,0-0-2
अमाव,7 गाउँ,3,आवासीय क्षेत्र,0-0-4
अमाव,7 गाउँ,4,आवासीय क्षेत्र,0-0-4
अमाव,7 गाउँ,5, कृषि क्षेत्र,0-0-3
अमाव,7 गाउँ,5,आवासीय क्षेत्र,0-0-0
अमाव,7 गाउँ,6,आवासीय क्षेत्र,0-0-11
अमाव,7 गाउँ,7,आवासीय क्षेत्र,0-0-12
अमाव,7 गाउँ,8,आवासीय क्षेत्र,0-0-4
अमाव,7 गाउँ,9,आवासीय क्षेत्र,0-0-10
अमाव,7 गाउँ,10,आवासीय क्षेत्र,0-0-14
अमाव,7 गाउँ,11,आवासीय क्षेत्र,0-0-18
अमाव,7 गाउँ,12,आवासीय क्षेत्र,0-0-3
अमाव,7 गाउँ,13,आवासीय क्षेत्र,0-1-5
अमाव,7 गाउँ,14,आवासीय क्षेत्र,0-0-4
अमाव,7 गाउँ,15,आवासीय क्षेत्र,0-0-5
अमाव,7 गाउँ,16,आवासीय क्षेत्र,0-0-3
अमाव,7 गाउँ,17,आवासीय क्षेत्र,0-0-7
अमाव,7 गाउँ,18, कृषि क्षेत्र,0-0-1
अमाव,7 गाउँ,18,आवासीय क्षेत्र,0-0-18
अमाव,7 गाउँ,19,आवासीय क्षेत्र,0-0-4
अमाव,7 गाउँ,21, कृषि क्षेत्र,0-0-2
अमाव,7 गाउँ,21,आवासीय क्षेत्र,0-0-1
अमाव,7 गाउँ,22,आवासीय क्षेत्र,0-0-6
अमाव,7 गाउँ,23,आवासीय क्षेत्र,0-0-6
अमाव,7 गाउँ,24,आवासीय क्षेत्र,0-0-7
अमाव,7 गाउँ,25,आवासीय क्षेत्र,0-0-1
अमाव,7 गाउँ,27, कृषि क्षेत्र,0-0-6
अमाव,7 गाउँ,28, कृषि क्षेत्र,0-0-3
अमाव,7 गाउँ,28,आवासीय क्षेत्र,0-0-10
अमाव,7 गाउँ,29, कृषि क्षेत्र,0-0-6
अमाव,7 गाउँ,29,आवासीय क्षेत्र,0-0-12
अमाव,7 गाउँ,30,आवासीय क्षेत्र,0-0-13
अमाव,7 गाउँ,31,आवासीय क्षेत्र,0-0-14
अमाव,7 गाउँ,32,आवासीय क्षेत्र,0-0-9
अमाव,7 गाउँ,33, कृषि क्षेत्र,0-0-0
अमाव,7 गाउँ,33,आवासीय क्षेत्र,0-0-12
अमाव,7 गाउँ,34,आवासीय क्षेत्र,0-1-1
अमाव,7 गाउँ,35,आवासीय क्षेत्र,0-0-10
अमाव,7 गाउँ,36,आवासीय क्षेत्र,0-0-11
अमाव,7 गाउँ,37,आवासीय क्षेत्र,0-0-10
अमाव,7 गाउँ,38,आवासीय क्षेत्र,0-1-8
